208,"[[ 84.5  169.   104.5  ...  95.   112.   129.  ]
 [ 52.25 104.5   63.   ...  66.    70.5   75.  ]
 [ 20.    40.    21.5  ...  37.    29.    21.  ]
 ...
 [ 16.5   33.    41.5  ... 192.5  148.75 105.  ]
 [ 26.    52.    52.5  ... 179.   186.   193.  ]
 [ 13.    26.    26.25 ...  89.5   93.    96.5 ]]",3
209,"[[ 69.   136.5  204.   ... 125.5  186.    93.  ]
 [132.5  159.   185.5  ...  95.25 123.    61.5 ]
 [196.   181.5  167.   ...  65.    60.    30.  ]
 ...
 [ 55.    93.75 132.5  ... 114.    61.    30.5 ]
 [ 68.    50.    32.   ... 154.    95.    47.5 ]
 [ 34.    25.    16.   ...  77.    47.5   23.75]]",1
210,"[[ 98.    75.5   53.   ...  98.25  92.    46.  ]
 [196.   151.   106.   ... 196.5  184.    92.  ]
 [209.   192.25 175.5  ... 163.75 141.    70.5 ]
 ...
 [204.   103.5    3.   ... 152.5  193.    96.5 ]
 [124.   112.   100.   ... 142.75 219.   109.5 ]
 [ 44.   120.5  197.   ... 133.   245.   122.5 ]]",4
211,"[[ 36.    72.   112.   ... 123.    86.5   50.  ]
 [ 67.5  135.   129.75 ... 162.   115.    68.  ]
 [ 99.   198.   147.5  ... 201.   143.5   86.  ]
 ...
 [ 70.75 141.5  133.75 ... 133.5  143.25 153.  ]
 [ 18.5   37.    25.5  ...  79.   107.5  136.  ]
 [  9.25  18.5   12.75 ...  39.5   53.75  68.  ]]",3
212,"[[  0.5    1.    20.5  ...  19.    22.5   26.  ]
 [ 45.5   91.    57.5  ...  79.5   71.75  64.  ]
 [ 90.5  181.    94.5  ... 140.   121.   102.  ]
 ...
 [ 22.5   45.    64.   ...  95.5  112.5  129.5 ]
 [ 21.    42.    91.   ... 147.   185.5  224.  ]
 [ 10.5   21.    45.5  ...  73.5   92.75 112.  ]]",3
213,"[[ 77.    83.25  89.5  ...  61.25  28.5   14.25]
 [154.   166.5  179.   ... 122.5   57.    28.5 ]
 [158.5  172.75 187.   ... 163.25 136.    68.  ]
 ...
 [ 10.    72.5  135.   ... 160.   233.   116.5 ]
 [ 52.5   68.    83.5  ... 148.5  179.5   89.75]
 [ 95.    63.5   32.   ... 137.   126.    63.  ]]",4
214,"[[ 57.    47.25  37.5  ...  80.5   99.    49.5 ]
 [114.    94.5   75.   ... 161.   198.    99.  ]
 [139.   101.25  63.5  ... 171.   156.    78.  ]
 ...
 [236.   133.    30.   ... 138.   254.   127.  ]
 [235.   177.5  120.   ... 149.5  205.5  102.75]
 [234.   222.   210.   ... 161.   157.    78.5 ]]",4
215,"[[ 42.    84.   145.   ... 234.   228.5  223.  ]
 [ 62.   124.   149.75 ... 232.   228.   224.  ]
 [ 82.   164.   154.5  ... 230.   227.5  225.  ]
 ...
 [ 80.   160.   135.25 ... 223.5  158.25  93.  ]
 [ 60.5  121.    63.5  ... 231.   158.    85.  ]
 [ 30.25  60.5   31.75 ... 115.5   79.    42.5 ]]",3
216,"[[104.5  209.   173.   ... 189.   190.   191.  ]
 [111.25 222.5  155.75 ... 144.5  145.75 147.  ]
 [118.   236.   138.5  ... 100.   101.5  103.  ]
 ...
 [ 84.25 168.5  147.   ... 205.5  205.25 205.  ]
 [120.   240.   171.   ... 183.   189.   195.  ]
 [ 60.   120.    85.5  ...  91.5   94.5   97.5 ]]",3
217,"[[147.   199.   251.   ... 171.   110.    55.  ]
 [190.   214.5  239.   ... 149.25 151.    75.5 ]
 [233.   230.   227.   ... 127.5  192.    96.  ]
 ...
 [158.5  164.75 171.   ... 166.5  134.5   67.25]
 [194.   190.5  187.   ...  97.5   37.    18.5 ]
 [ 97.    95.25  93.5  ...  48.75  18.5    9.25]]",1
218,"[[ 29.5   59.    38.25 ...  71.5   93.25 115.  ]
 [ 59.   118.    76.5  ... 143.   186.5  230.  ]
 [ 78.   156.   120.5  ...  83.5  100.5  117.5 ]
 ...
 [ 23.5   47.   139.   ...  28.    92.5  157.  ]
 [ 68.75 137.5  189.75 ...  55.   103.25 151.5 ]
 [114.   228.   240.5  ...  82.   114.   146.  ]]",2
219,"[[ 90.5   82.25  74.   ...  57.75  65.    32.5 ]
 [181.   164.5  148.   ... 115.5  130.    65.  ]
 [139.5  138.5  137.5  ... 121.5  121.    60.5 ]
 ...
 [ 45.    39.5   34.   ... 185.   148.    74.  ]
 [132.    81.5   31.   ... 174.75 185.    92.5 ]
 [219.   123.5   28.   ... 164.5  222.   111.  ]]",4
220,"[[236.   229.   222.   ...  81.   145.    72.5 ]
 [222.5  214.75 207.   ...  78.    93.    46.5 ]
 [209.   200.5  192.   ...  75.    41.    20.5 ]
 ...
 [154.5  154.   153.5  ... 172.75 251.   125.5 ]
 [219.   214.5  210.   ... 206.5  253.   126.5 ]
 [109.5  107.25 105.   ... 103.25 126.5   63.25]]",1
221,"[[100.5  201.   203.   ... 250.   198.   146.  ]
 [ 91.   182.   145.   ... 221.   176.25 131.5 ]
 [ 81.5  163.    87.   ... 192.   154.5  117.  ]
 ...
 [112.25 224.5  161.5  ...  96.5   84.5   72.5 ]
 [127.   254.   206.   ... 175.    91.     7.  ]
 [ 63.5  127.   103.   ...  87.5   45.5    3.5 ]]",3
222,"[[180.   162.   144.   ... 141.   195.    97.5 ]
 [175.5  155.25 135.   ... 112.   159.5   79.75]
 [171.   148.5  126.   ...  83.   124.    62.  ]
 ...
 [127.5   71.5   15.5  ... 176.25 211.   105.5 ]
 [ 55.    31.5    8.   ... 138.   217.   108.5 ]
 [ 27.5   15.75   4.   ...  69.   108.5   54.25]]",1
223,"[[177.   202.5  228.   ...  85.     5.     2.5 ]
 [153.   133.75 114.5  ...  97.25  85.5   42.75]
 [129.    65.     1.   ... 109.5  166.    83.  ]
 ...
 [ 58.5  104.5  150.5  ... 173.75 123.5   61.75]
 [ 56.   101.   146.   ... 120.    16.     8.  ]
 [ 28.    50.5   73.   ...  60.     8.     4.  ]]",1
224,"[[ 27.5   68.   108.5  ...  33.25  59.    29.5 ]
 [ 55.   136.   217.   ...  66.5  118.    59.  ]
 [ 54.5  107.5  160.5  ... 123.75 137.    68.5 ]
 ...
 [164.   141.5  119.   ... 219.   184.    92.  ]
 [179.   180.25 181.5  ... 196.   196.5   98.25]
 [194.   219.   244.   ... 173.   209.   104.5 ]]",4
225,"[[121.   103.5   86.   ... 124.   109.    54.5 ]
 [ 86.    96.25 106.5  ... 105.75 125.    62.5 ]
 [ 51.    89.   127.   ...  87.5  141.    70.5 ]
 ...
 [134.   163.   192.   ... 133.25 128.5   64.25]
 [252.   248.5  245.   ...  66.    23.    11.5 ]
 [126.   124.25 122.5  ...  33.    11.5    5.75]]",1
226,"[[189.   108.5   28.   ... 139.5  130.    65.  ]
 [192.5  145.    97.5  ... 134.   144.5   72.25]
 [196.   181.5  167.   ... 128.5  159.    79.5 ]
 ...
 [ 55.5  113.5  171.5  ... 108.25 198.    99.  ]
 [ 16.    87.5  159.   ...  85.5  146.    73.  ]
 [  8.    43.75  79.5  ...  42.75  73.    36.5 ]]",1
227,"[[ 34.25  68.5   79.75 ...  99.    65.75  32.5 ]
 [ 68.5  137.   159.5  ... 198.   131.5   65.  ]
 [ 59.   118.   127.5  ... 187.   151.75 116.5 ]
 ...
 [ 39.5   79.   132.5  ...  89.   159.   229.  ]
 [ 33.75  67.5  119.25 ... 121.5  174.5  227.5 ]
 [ 28.    56.   106.   ... 154.   190.   226.  ]]",2
228,"[[122.   100.25  78.5  ...  73.75 126.    63.  ]
 [244.   200.5  157.   ... 147.5  252.   126.  ]
 [220.   157.25  94.5  ... 110.25 158.    79.  ]
 ...
 [161.   180.   199.   ... 145.5   89.    44.5 ]
 [147.5  151.   154.5  ... 125.25  95.5   47.75]
 [134.   122.   110.   ... 105.   102.    51.  ]]",4
229,"[[ 26.5   53.    78.   ... 113.   145.   177.  ]
 [ 27.    54.   109.75 ... 172.5  167.5  162.5 ]
 [ 27.5   55.   141.5  ... 232.   190.   148.  ]
 ...
 [ 66.75 133.5  114.5  ... 229.   135.    41.  ]
 [115.5  231.   145.5  ... 231.   128.5   26.  ]
 [ 57.75 115.5   72.75 ... 115.5   64.25  13.  ]]",3
230,"[[ 38.    84.   130.   ...  76.5   55.    27.5 ]
 [106.5  141.   175.5  ... 156.5  137.    68.5 ]
 [175.   198.   221.   ... 236.5  219.   109.5 ]
 ...
 [112.   137.5  163.   ... 113.    99.5   49.75]
 [ 99.   124.   149.   ... 113.    25.    12.5 ]
 [ 49.5   62.    74.5  ...  56.5   12.5    6.25]]",1
231,"[[215.   211.   207.   ... 181.5  217.   108.5 ]
 [221.   174.75 128.5  ... 123.75 167.    83.5 ]
 [227.   138.5   50.   ...  66.   117.    58.5 ]
 ...
 [130.    94.75  59.5  ... 184.5  174.5   87.25]
 [ 68.    85.   102.   ... 198.   224.   112.  ]
 [ 34.    42.5   51.   ...  99.   112.    56.  ]]",1
232,"[[120.5   76.    31.5  ...  40.25  41.5   20.75]
 [241.   152.    63.   ...  80.5   83.    41.5 ]
 [137.   133.75 130.5  ... 112.5  103.5   51.75]
 ...
 [ 39.    58.5   78.   ... 192.   168.    84.  ]
 [ 45.   105.5  166.   ... 135.   160.    80.  ]
 [ 51.   152.5  254.   ...  78.   152.    76.  ]]",4
233,"[[ 86.   172.   159.5  ... 148.   198.   248.  ]
 [ 95.25 190.5  178.   ... 146.   157.5  169.  ]
 [104.5  209.   196.5  ... 144.   117.    90.  ]
 ...
 [ 48.75  97.5   86.75 ... 124.   110.5   97.  ]
 [ 80.   160.   132.5  ... 130.   159.   188.  ]
 [ 40.    80.    66.25 ...  65.    79.5   94.  ]]",3
234,"[[ 58.   116.    70.   ... 126.   168.5  211.  ]
 [ 34.    68.    75.5  ... 143.5  145.25 147.  ]
 [ 10.    20.    81.   ... 161.   122.    83.  ]
 ...
 [ 48.75  97.5  115.5  ... 120.    84.    48.  ]
 [ 37.    74.    96.   ... 135.    69.5    4.  ]
 [ 18.5   37.    48.   ...  67.5   34.75   2.  ]]",3
235,"[[ 46.    53.5   61.   ... 114.5  157.    78.5 ]
 [149.5   91.5   33.5  ... 126.    92.    46.  ]
 [253.   129.5    6.   ... 137.5   27.    13.5 ]
 ...
 [124.5  138.   151.5  ... 159.5  227.5  113.75]
 [167.   187.   207.   ... 177.5  201.   100.5 ]
 [ 83.5   93.5  103.5  ...  88.75 100.5   50.25]]",1
236,"[[ 70.    42.    14.   ...  71.5  110.    55.  ]
 [154.   120.    86.   ...  50.5   58.    29.  ]
 [238.   198.   158.   ...  29.5    6.     3.  ]
 ...
 [ 44.    56.    68.   ...  91.   155.5   77.75]
 [  9.    53.    97.   ... 104.5  189.    94.5 ]
 [  4.5   26.5   48.5  ...  52.25  94.5   47.25]]",1
237,"[[ 34.5   69.    94.75 ...  87.5   82.25  77.  ]
 [ 69.   138.   189.5  ... 175.   164.5  154.  ]
 [ 44.25  88.5  139.   ... 147.   120.25  93.5 ]
 ...
 [ 48.    96.    75.   ... 110.   176.   242.  ]
 [ 72.75 145.5  140.25 ... 133.   168.25 203.5 ]
 [ 97.5  195.   205.5  ... 156.   160.5  165.  ]]",2
238,"[[ 10.    20.    31.   ... 120.5   88.25  56.  ]
 [ 20.    40.    62.   ... 241.   176.5  112.  ]
 [ 30.25  60.5   85.25 ... 141.5  148.75 156.  ]
 ...
 [  5.    10.    81.   ... 197.   204.5  212.  ]
 [ 63.75 127.5  160.75 ... 137.5  146.75 156.  ]
 [122.5  245.   240.5  ...  78.    89.   100.  ]]",2
239,"[[ 61.5   34.     6.5  ...  94.5  115.    57.5 ]
 [123.    68.    13.   ... 189.   230.   115.  ]
 [111.5   81.25  51.   ... 116.25 141.    70.5 ]
 ...
 [106.    61.    16.   ... 137.   129.    64.5 ]
 [163.   149.   135.   ... 160.   130.    65.  ]
 [220.   237.   254.   ... 183.   131.    65.5 ]]",4
240,"[[ 31.5   63.    54.5  ... 244.   198.   152.  ]
 [ 46.75  93.5   72.   ... 234.   197.   160.  ]
 [ 62.   124.    89.5  ... 224.   196.   168.  ]
 ...
 [ 66.5  133.   142.75 ...  56.    79.25 102.5 ]
 [106.5  213.   180.   ...   8.   101.5  195.  ]
 [ 53.25 106.5   90.   ...   4.    50.75  97.5 ]]",3
241,"[[149.    95.    41.   ... 157.5  185.    92.5 ]
 [112.5   84.    55.5  ... 106.   135.    67.5 ]
 [ 76.    73.    70.   ...  54.5   85.    42.5 ]
 ...
 [111.5  155.5  199.5  ... 144.25 124.    62.  ]
 [124.   171.5  219.   ... 184.   156.    78.  ]
 [ 62.    85.75 109.5  ...  92.    78.    39.  ]]",1
242,"[[129.    69.     9.   ... 132.5  233.   116.5 ]
 [154.5  135.   115.5  ...  82.75 144.5   72.25]
 [180.   201.   222.   ...  33.    56.    28.  ]
 ...
 [225.   121.25  17.5  ... 155.25 202.   101.  ]
 [204.   112.5   21.   ... 150.5  199.    99.5 ]
 [102.    56.25  10.5  ...  75.25  99.5   49.75]]",1
243,"[[ 36.75  73.5   73.25 ... 124.5   90.75  57.  ]
 [ 73.5  147.   146.5  ... 249.   181.5  114.  ]
 [ 97.75 195.5  167.   ... 137.   127.75 118.5 ]
 ...
 [ 83.5  167.    88.   ... 210.   162.   114.  ]
 [ 77.   154.   127.   ... 174.5  167.   159.5 ]
 [ 70.5  141.   166.   ... 139.   172.   205.  ]]",2
244,"[[  2.     4.    80.   ...  64.   128.5  193.  ]
 [ 30.75  61.5  104.25 ...  70.   118.   166.  ]
 [ 59.5  119.   128.5  ...  76.   107.5  139.  ]
 ...
 [ 92.   184.   140.25 ... 155.5  163.   170.5 ]
 [ 59.   118.   124.   ... 150.   153.   156.  ]
 [ 29.5   59.    62.   ...  75.    76.5   78.  ]]",3
245,"[[  6.5   13.    31.   ...  26.   114.   202.  ]
 [  3.25   6.5   34.25 ...  53.   134.   215.  ]
 [  0.     0.    37.5  ...  80.   154.   228.  ]
 ...
 [ 63.75 127.5   73.75 ... 207.5  135.75  64.  ]
 [ 34.5   69.    36.   ... 169.   128.    87.  ]
 [ 17.25  34.5   18.   ...  84.5   64.    43.5 ]]",3
246,"[[ 60.5  121.    88.25 ...  13.    69.   125.  ]
 [121.   242.   176.5  ...  26.   138.   250.  ]
 [ 93.75 187.5  123.5  ... 105.5  161.   216.5 ]
 ...
 [ 71.   142.   195.5  ... 183.   182.5  182.  ]
 [ 55.75 111.5  162.   ... 151.5  172.25 193.  ]
 [ 40.5   81.   128.5  ... 120.   162.   204.  ]]",2
247,"[[ 67.    59.    51.   ...  64.75  27.    13.5 ]
 [134.   118.   102.   ... 129.5   54.    27.  ]
 [190.   139.5   89.   ... 136.5  117.5   58.75]
 ...
 [ 60.    84.   108.   ... 207.   167.    83.5 ]
 [ 70.5  120.5  170.5  ... 134.    92.    46.  ]
 [ 81.   157.   233.   ...  61.    17.     8.5 ]]",4
248,"[[ 69.   138.    99.5  ... 174.   159.5  145.  ]
 [ 62.75 125.5   99.75 ... 203.5  162.   120.5 ]
 [ 56.5  113.   100.   ... 233.   164.5   96.  ]
 ...
 [ 49.    98.    96.5  ...  53.    38.5   24.  ]
 [ 18.    36.   103.5  ...  25.    36.    47.  ]
 [  9.    18.    51.75 ...  12.5   18.    23.5 ]]",3
249,"[[ 80.   160.    98.   ...  22.   129.5  237.  ]
 [ 61.5  123.   126.5  ...  63.   107.75 152.5 ]
 [ 43.    86.   155.   ... 104.    86.    68.  ]
 ...
 [105.75 211.5  145.   ...  74.5  111.   147.5 ]
 [110.5  221.   152.5  ...  44.   113.   182.  ]
 [ 55.25 110.5   76.25 ...  22.    56.5   91.  ]]",3
250,"[[ 20.    26.5   33.   ...  63.75  34.    17.  ]
 [ 40.    53.    66.   ... 127.5   68.    34.  ]
 [132.5  109.5   86.5  ... 134.25  71.    35.5 ]
 ...
 [ 43.    77.   111.   ... 160.5  115.    57.5 ]
 [ 85.5   74.5   63.5  ... 154.25 165.    82.5 ]
 [128.    72.    16.   ... 148.   215.   107.5 ]]",4
251,"[[ 33.    62.    91.   ...  98.5  118.    59.  ]
 [ 66.   124.   182.   ... 197.   236.   118.  ]
 [ 49.   113.75 178.5  ... 100.25 119.5   59.75]
 ...
 [214.   226.   238.   ... 174.5  133.    66.5 ]
 [231.5  219.   206.5  ... 142.    89.    44.5 ]
 [249.   212.   175.   ... 109.5   45.    22.5 ]]",4
252,"[[  6.5   39.25  72.   ...  64.25  72.    36.  ]
 [ 13.    78.5  144.   ... 128.5  144.    72.  ]
 [ 56.5   75.25  94.   ... 138.25 118.    59.  ]
 ...
 [134.   109.    84.   ... 154.5  246.   123.  ]
 [ 77.5   64.75  52.   ... 146.5  172.5   86.25]
 [ 21.    20.5   20.   ... 138.5   99.    49.5 ]]",4
253,"[[242.   135.    28.   ... 142.5  137.    68.5 ]
 [185.   150.   115.   ... 126.   170.5   85.25]
 [128.   165.   202.   ... 109.5  204.   102.  ]
 ...
 [124.   101.25  78.5  ...  80.75 112.5   56.25]
 [166.   113.5   61.   ... 150.5  208.   104.  ]
 [ 83.    56.75  30.5  ...  75.25 104.    52.  ]]",1
254,"[[ 41.    82.    62.75 ...  15.     7.5    0.  ]
 [ 82.   164.   125.5  ...  30.    15.     0.  ]
 [ 55.75 111.5   86.5  ...  44.5   26.25   8.  ]
 ...
 [ 35.5   71.    80.5  ... 203.   200.   197.  ]
 [ 39.    78.   118.75 ... 101.5  103.   104.5 ]
 [ 42.5   85.   157.   ...   0.     6.    12.  ]]",2
255,"[[ 95.5  191.   116.5  ...  57.   104.5  152.  ]
 [ 78.   156.   145.75 ...  45.    99.25 153.5 ]
 [ 60.5  121.   175.   ...  33.    94.   155.  ]
 ...
 [ 67.75 135.5  155.5  ... 105.   105.   105.  ]
 [ 26.5   53.    95.5  ... 138.   164.   190.  ]
 [ 13.25  26.5   47.75 ...  69.    82.    95.  ]]",3
256,"[[ 38.25  76.5   43.5  ...  69.5   93.5  117.5 ]
 [ 76.5  153.    87.   ... 139.   187.   235.  ]
 [ 53.   106.    82.25 ... 194.   211.25 228.5 ]
 ...
 [ 32.5   65.   145.   ... 200.   133.5   67.  ]
 [ 69.   138.   172.   ... 164.   140.25 116.5 ]
 [105.5  211.   199.   ... 128.   147.   166.  ]]",2
257,"[[  9.5   19.    16.25 ...  37.5   67.5   97.5 ]
 [ 19.    38.    32.5  ...  75.   135.   195.  ]
 [ 18.75  37.5   66.75 ... 156.   144.5  133.  ]
 ...
 [ 95.5  191.   204.5  ... 200.   192.   184.  ]
 [110.75 221.5  204.   ... 148.   154.25 160.5 ]
 [126.   252.   203.5  ...  96.   116.5  137.  ]]",2
258,"[[ 18.    92.   166.   ... 143.5  170.    85.  ]
 [ 82.5  108.5  134.5  ... 112.75 163.5   81.75]
 [147.   125.   103.   ...  82.   157.    78.5 ]
 ...
 [ 61.    65.75  70.5  ... 101.   138.    69.  ]
 [ 31.    59.    87.   ...  67.    58.    29.  ]
 [ 15.5   29.5   43.5  ...  33.5   29.    14.5 ]]",1
259,"[[ 23.75  47.5   61.5  ...  75.    55.25  35.5 ]
 [ 47.5   95.   123.   ... 150.   110.5   71.  ]
 [ 59.   118.   116.   ... 106.5  119.75 133.  ]
 ...
 [115.   230.   208.5  ... 164.   190.   216.  ]
 [ 60.   120.   151.25 ... 182.   153.   124.  ]
 [  5.    10.    94.   ... 200.   116.    32.  ]]",2
260,"[[234.   198.5  163.   ... 103.5  124.    62.  ]
 [121.5  140.   158.5  ... 102.75 111.    55.5 ]
 [  9.    81.5  154.   ... 102.    98.    49.  ]
 ...
 [ 90.5  112.5  134.5  ... 101.5   80.5   40.25]
 [ 26.    38.    50.   ...  31.5   28.    14.  ]
 [ 13.    19.    25.   ...  15.75  14.     7.  ]]",1
261,"[[  0.5   26.75  53.   ...  52.75  65.    32.5 ]
 [  1.    53.5  106.   ... 105.5  130.    65.  ]
 [125.5  139.   152.5  ... 130.25 135.    67.5 ]
 ...
 [ 94.   144.   194.   ... 103.    66.    33.  ]
 [133.   120.5  108.   ... 103.5  118.5   59.25]
 [172.    97.    22.   ... 104.   171.    85.5 ]]",4
262,"[[ 53.   120.   187.   ... 148.   205.   102.5 ]
 [ 43.   112.   181.   ... 182.25 202.   101.  ]
 [ 33.   104.   175.   ... 216.5  199.    99.5 ]
 ...
 [158.5  135.25 112.   ... 114.   141.    70.5 ]
 [253.   219.5  186.   ...  90.    38.    19.  ]
 [126.5  109.75  93.   ...  45.    19.     9.5 ]]",1
263,"[[ 24.    48.    68.5  ...  88.5   73.5   58.5 ]
 [ 48.    96.   137.   ... 177.   147.   117.  ]
 [ 39.    78.    95.5  ... 163.   125.    87.  ]
 ...
 [ 40.    80.    65.   ... 164.   124.    84.  ]
 [ 42.25  84.5   66.5  ... 142.    96.5   51.  ]
 [ 44.5   89.    68.   ... 120.    69.    18.  ]]",2
264,"[[228.   136.    44.   ... 103.   177.    88.5 ]
 [163.   107.5   52.   ... 153.25 207.   103.5 ]
 [ 98.    79.    60.   ... 203.5  237.   118.5 ]
 ...
 [ 65.5  121.25 177.   ...  63.    88.    44.  ]
 [114.   111.   108.   ...  51.5   49.    24.5 ]
 [ 57.    55.5   54.   ...  25.75  24.5   12.25]]",1
265,"[[ 60.5  121.    96.   ... 190.   109.5   29.  ]
 [ 87.75 175.5  161.75 ... 138.5   87.5   36.5 ]
 [115.   230.   227.5  ...  87.    65.5   44.  ]
 ...
 [ 57.5  115.    83.5  ...  36.    45.    54.  ]
 [ 68.   136.    87.   ...  10.    20.5   31.  ]
 [ 34.    68.    43.5  ...   5.    10.25  15.5 ]]",3
266,"[[112.   110.5  109.   ... 135.   194.    97.  ]
 [ 71.   124.5  178.   ...  93.75 120.5   60.25]
 [ 30.   138.5  247.   ...  52.5   47.    23.5 ]
 ...
 [124.    69.75  15.5  ... 157.   141.5   70.75]
 [241.   133.    25.   ... 156.   165.    82.5 ]
 [120.5   66.5   12.5  ...  78.    82.5   41.25]]",1
267,"[[ 13.75  27.5   25.5  ...  62.    79.5   97.  ]
 [ 27.5   55.    51.   ... 124.   159.   194.  ]
 [ 56.5  113.    86.5  ... 145.5  147.25 149.  ]
 ...
 [ 39.    78.   105.   ...  16.    43.    70.  ]
 [ 65.   130.   119.   ...  91.5  119.5  147.5 ]
 [ 91.   182.   133.   ... 167.   196.   225.  ]]",2
268,"[[ 50.5   73.5   96.5  ...  50.5   91.    45.5 ]
 [101.   147.   193.   ... 101.   182.    91.  ]
 [ 94.5  148.75 203.   ... 116.   131.    65.5 ]
 ...
 [120.   122.5  125.   ... 134.5  180.    90.  ]
 [ 73.   128.75 184.5  ... 139.75 146.5   73.25]
 [ 26.   135.   244.   ... 145.   113.    56.5 ]]",4
269,"[[149.   160.5  172.   ... 129.    56.    28.  ]
 [159.   164.5  170.   ... 130.25  54.5   27.25]
 [169.   168.5  168.   ... 131.5   53.    26.5 ]
 ...
 [149.5  149.   148.5  ... 156.   141.    70.5 ]
 [102.   153.5  205.   ... 125.5  156.    78.  ]
 [ 51.    76.75 102.5  ...  62.75  78.    39.  ]]",1
270,"[[ 32.75  65.5   68.75 ...  55.    49.    43.  ]
 [ 65.5  131.   137.5  ... 110.    98.    86.  ]
 [ 79.75 159.5  130.   ... 127.5  113.25  99.  ]
 ...
 [ 18.5   37.    35.   ... 221.   159.5   98.  ]
 [ 63.   126.   121.5  ... 174.   135.25  96.5 ]
 [107.5  215.   208.   ... 127.   111.    95.  ]]",2
271,"[[245.   136.    27.   ...  90.   131.    65.5 ]
 [209.5  129.25  49.   ...  93.   144.5   72.25]
 [174.   122.5   71.   ...  96.   158.    79.  ]
 ...
 [239.   187.   135.   ... 102.25 170.5   85.25]
 [232.   192.5  153.   ... 100.   141.    70.5 ]
 [116.    96.25  76.5  ...  50.    70.5   35.25]]",1
272,"[[246.   209.5  173.   ... 136.5  201.   100.5 ]
 [215.5  193.25 171.   ... 115.5  194.    97.  ]
 [185.   177.   169.   ...  94.5  187.    93.5 ]
 ...
 [104.5   73.5   42.5  ... 155.5  205.   102.5 ]
 [175.   109.5   44.   ... 213.   251.   125.5 ]
 [ 87.5   54.75  22.   ... 106.5  125.5   62.75]]",1
273,"[[ 53.   106.   168.5  ... 246.   239.5  233.  ]
 [ 28.25  56.5   86.   ... 141.5  143.25 145.  ]
 [  3.5    7.     3.5  ...  37.    47.    57.  ]
 ...
 [ 61.5  123.   113.25 ... 138.5  148.   157.5 ]
 [ 95.   190.   198.   ...  89.    75.5   62.  ]
 [ 47.5   95.    99.   ...  44.5   37.75  31.  ]]",3
274,"[[ 89.   118.5  148.   ... 175.   248.   124.  ]
 [ 54.5  115.75 177.   ... 184.25 213.   106.5 ]
 [ 20.   113.   206.   ... 193.5  178.    89.  ]
 ...
 [227.5  217.25 207.   ... 153.75  89.5   44.75]
 [211.   187.5  164.   ... 187.5  140.    70.  ]
 [105.5   93.75  82.   ...  93.75  70.    35.  ]]",1
275,"[[ 20.5   41.    77.   ... 102.5  114.   125.5 ]
 [ 41.    82.   154.   ... 205.   228.   251.  ]
 [ 24.    48.   109.5  ... 167.5  179.   190.5 ]
 ...
 [ 59.5  119.   134.5  ...  60.   119.5  179.  ]
 [ 43.25  86.5  138.5  ...  86.5  146.5  206.5 ]
 [ 27.    54.   142.5  ... 113.   173.5  234.  ]]",2
276,"[[ 98.5  197.   154.5  ...  44.   142.   240.  ]
 [ 69.5  139.   152.   ...  68.   117.75 167.5 ]
 [ 40.5   81.   149.5  ...  92.    93.5   95.  ]
 ...
 [105.75 211.5  186.25 ... 164.5  173.25 182.  ]
 [126.   252.   222.   ... 243.   190.5  138.  ]
 [ 63.   126.   111.   ... 121.5   95.25  69.  ]]",3
277,"[[ 19.    16.5   14.   ... 113.25 106.    53.  ]
 [ 38.    33.    28.   ... 226.5  212.   106.  ]
 [ 50.    49.25  48.5  ... 136.   142.    71.  ]
 ...
 [ 53.    35.5   18.   ... 222.   194.    97.  ]
 [ 55.    78.5  102.   ... 176.75 170.5   85.25]
 [ 57.   121.5  186.   ... 131.5  147.    73.5 ]]",4
278,"[[ 25.25  50.5   58.25 ... 102.    85.75  69.5 ]
 [ 50.5  101.   116.5  ... 204.   171.5  139.  ]
 [ 47.5   95.   141.5  ... 210.5  163.75 117.  ]
 ...
 [ 43.    86.    50.   ...  78.    86.    94.  ]
 [ 57.75 115.5  103.5  ...  59.    71.5   84.  ]
 [ 72.5  145.   157.   ...  40.    57.    74.  ]]",2
279,"[[ 51.    38.75  26.5  ...  61.75   5.     2.5 ]
 [102.    77.5   53.   ... 123.5   10.     5.  ]
 [ 81.   109.5  138.   ...  98.5   52.5   26.25]
 ...
 [253.   158.    63.   ... 200.5  213.   106.5 ]
 [208.   156.75 105.5  ... 154.5  171.    85.5 ]
 [163.   155.5  148.   ... 108.5  129.    64.5 ]]",4
280,"[[234.   141.    48.   ... 114.   204.   102.  ]
 [129.5  116.5  103.5  ... 158.   179.    89.5 ]
 [ 25.    92.   159.   ... 202.   154.    77.  ]
 ...
 [ 68.5  133.25 198.   ... 140.   146.5   73.25]
 [116.   166.   216.   ... 185.   145.    72.5 ]
 [ 58.    83.   108.   ...  92.5   72.5   36.25]]",1
281,"[[ 72.5   84.75  97.   ...  16.25  28.5   14.25]
 [145.   169.5  194.   ...  32.5   57.    28.5 ]
 [160.   187.5  215.   ... 123.   146.    73.  ]
 ...
 [207.   169.   131.   ...   3.5    0.     0.  ]
 [199.   149.75 100.5  ...  84.    69.5   34.75]
 [191.   130.5   70.   ... 164.5  139.    69.5 ]]",4
